,,,"LOC",,,,,,,,,"I","S","D","ACCIDENT",,"COMMON","P","ENVIR",,,"R","R","T","NO","P","D","V","S","PERSN",,"O L","O L","O L","O L","OA","M","SD","Total Accidents","PDO","Injury ","fatal"
10,120,"SJ","R006.130","D","F","J","Z",2,2,"UO","H"," n/a ","E",6,9/17/1999,1605,926513955," speeding ","clear","day","dry"," normal ","D"," rear-end ",3," pickup ","E"," on sr. "," unk ",0,3,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," inattention  unk "," straight ","A unk ",,,,
10,120,"SJ","R006.350","D","F","Q","G",2,2,"RO","H"," n/a ","E",6,10/8/1999,1610,926513325," oth. viol. ","clear","day","dry"," normal ","D"," hit obj. ",2," car ","E"," on sr. "," unk ",0,1," median barrier  beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R006.350","D","F","Q","G",2,2,"RO","H"," n/a ","E",6,10/8/1999,1610,926513325," oth. viol. ","clear","day","dry"," normal ","D"," hit obj. ",2," car ","E"," on sr. "," unk ",0,0," n/a  n/a "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," change lanes ","A unk ",,,,
10,120,"SJ","R006.170","D","F","J","Z",2,2,"RO","H"," n/a ","W",4,10/13/1999,715,926509277," oth. viol. ","clear","day","dry"," normal ","D"," sideswipe ",2," semi w/trailer ","W"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," change lanes ","A unk ",1,,1,
10,120,"SJ","R006.170","D","F","J","Z",2,2,"RO","H"," n/a ","W",4,10/13/1999,715,926509277," oth. viol. ","clear","day","dry"," normal ","D"," sideswipe ",2," car ","W"," on sr. "," unk ",0,1,"V1 right lane "," guardrail  beyond median or stripe left "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R001.320","D","F","K","Z",2,2,"RO","H"," n/a ","W",6,10/15/1999,917,926513238," imp. turn ","clear","day","dry"," normal ","D"," hit obj. ",1," car ","W"," on sr. "," unk ",1,0," side of bridge  beyond shoulder drivers left "," dike or curb  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," inattention  unk "," off road ","A unk ",1,,,1
10,120,"SJ","R005.555","D","F","J","Z",2,2,"UI","R",4,"E",4,10/27/1999,1749,390301809," no yield ","cloudy","day","dry"," normal ","D"," t-bone ",2," pickup ","S"," not on sr "," unk ",0,1,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," left turn ","A unk ",1,,1,
10,120,"SJ","R005.555","D","F","J","Z",2,2,"UI","R",4,"E",4,10/27/1999,1749,390301809," no yield ","cloudy","day","dry"," normal ","D"," t-bone ",2," car ","N"," not on sr "," unk ",0,3,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.810","D","F","J","Z",2,2,"UO","H"," n/a ","E",6,10/29/1999,1210,926509277," oth. viol. ","clear","day","dry"," normal ","D"," rear-end ",2," pickup ","E"," on sr. "," unk ",0,0,"V2 left shoulder "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," parked "," unk ",1,1,,
10,120,"SJ","R005.810","D","F","J","Z",2,2,"UO","H"," n/a ","E",6,10/29/1999,1210,926509277," oth. viol. ","clear","day","dry"," normal ","D"," rear-end ",2," car w/trailer ","E"," on sr. "," unk ",0,0,"V1 left shoulder "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R001.260","D","F","K","Z",2,2,"RO","H"," n/a ","W",2,11/1/1999,855,926512737," imp. turn ","clear","day","dry"," normal ","D"," rollover ",1," car ","W"," on sr. "," unk ",0,0," roll-over beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," other ","A unk ",1,1,,
10,120,"SJ","R003.090","D","F","J","Z",2,2,"UO","H"," n/a ","W",6,11/12/1999,2245,926512888," imp. turn ","cloudy"," dark ","dry"," normal ","D"," hit obj. ",1," car ","W"," on sr. "," unk ",0,0," traffic sign/sign post  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",1,1,,
10,120,"SJ","R004.300","D","F","J","Z",2,2,"UO","H"," n/a ","E",2,11/22/1999,120,926514292," imp. turn ","clear"," dark ","dry"," normal ","D"," rollover ",1," pickup ","E"," on sr. "," unk ",0,1," roll-over beyond shoulder drivers left "," no obj. involved  beyond median or stripe left "," n/a  n/a "," n/a  n/a "," none  unk "," off road ","A unk ",1,,1,
10,120,"SJ","R003.130","D","F","J","Z",2,2,"UO","H"," n/a ","W",5,11/25/1999,1845,926512590," imp. turn ","clear"," dark w/lights ","dry"," normal ","D"," hit obj. ",1," car ","W"," on sr. "," unk ",0,0," ditch  beyond shoulder drivers right "," fence  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," none  unk "," off road ","A unk ",1,1,,
10,120,"SJ","R001.410","D","F","J","Z",2,2,"RO","H"," n/a ","E",5,12/2/1999,1600,926513205," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," inattention  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R001.410","D","F","J","Z",2,2,"RO","H"," n/a ","E",5,12/2/1999,1600,926513205," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," pickup ","E"," on sr. "," unk ",0,0,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R006.070","D","F","J","Z",2,2,"UO","H"," n/a ","E",2,12/6/1999,1720,926513749," speeding ","cloudy"," dark ","dry"," normal ","D"," rear-end ",2," semi w/trailer ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R006.070","D","F","J","Z",2,2,"UO","H"," n/a ","E",2,12/6/1999,1720,926513749," speeding ","cloudy"," dark ","dry"," normal ","D"," rear-end ",2," pickup ","E"," on sr. "," unk ",0,1,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R002.700","D","F","J","Z",2,2,"RO","H"," n/a ","E",3,12/7/1999,1100,926511561," imp. turn ","clear","day","dry"," normal ","D"," hit obj. ",1," pickup ","E"," on sr. "," unk ",0,0," traffic sign/sign post  beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," unk "," off road ","A unk ",1,1,,
10,120,"SJ","R001.150","D","F","K","Z",2,2,"RO","H"," n/a ","W",7,12/11/1999,750,926511055," other than driver ","clear","day","dry"," normal ","D"," hit obj. ",1," pickup w/ trailer ","W"," on sr. "," unk ",0,3," over embankment  beyond shoulder drivers right "," roll-over beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R005.054","D","F","J","Z",2,2,"UO","R",1,"E",2,12/20/1999,1800,926513863," speeding ","clear"," dark w/lights ","dry"," normal ","A"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",1,1,,
10,120,"SJ","R005.054","D","F","J","Z",2,2,"UO","R",1,"E",2,12/20/1999,1800,926513863," speeding ","clear"," dark w/lights ","dry"," normal ","A"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R004.510","D","F","J","Z",2,2,"UI","H"," n/a ","E",4,12/22/1999,1715,926513749," speeding ","clear"," dusk/dawn ","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","G unk ",1,,1,
10,120,"SJ","R004.510","D","F","J","Z",2,2,"UI","H"," n/a ","E",4,12/22/1999,1715,926513749," speeding ","clear"," dusk/dawn ","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,1,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","G unk ",,,,
10,120,"SJ","R000.880","D","F","K","Z",2,2,"RO","H"," n/a ","E",7,12/25/1999,1905,926513205," imp. turn ","clear"," dark ","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,6," over embankment  beyond shoulder drivers right "," roll-over beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," none  unk "," other ","A unk ",1,,1,
10,120,"SJ","R004.087","D","F","J","Z",2,2,"UO","R",1,"E",2,1/10/2000,1600,926513843," oth. viol. ","clear","day","dry"," normal ","A"," other ",2," car ","E"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",1,1,,
10,120,"SJ","R004.087","D","F","J","Z",2,2,"UO","R",1,"E",2,1/10/2000,1600,926513843," oth. viol. ","clear","day","dry"," normal ","A"," other ",2," pickup ","E"," on sr. "," unk ",0,0,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," backing ","A unk ",,,,
10,120,"SJ","R001.320","D","F","K","Z",2,2,"RO","H"," n/a ","E",4,1/19/2000,1633,926513960," imp. turn ","cloudy","day","dry"," normal ","D"," hit obj. ",1," pickup ","E"," on sr. "," unk ",2,0," dike or curb  beyond shoulder drivers right "," bridge app. guardrail  beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," roll-over beyond shoulder drivers right "," none  unk "," other ","A unk ",1,,,1
10,120,"SJ","R004.515","D","F","J","Z",2,2,"UI","R",2,"E",6,2/4/2000,141,926513603," imp. turn ","fog"," dark w/lights ","wet"," normal ","D"," hit obj. ",1," emerg. veh. ","S"," on sr. "," unk ",0,0," over embankment  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," off road ","A unk ",1,1,,
10,120,"SJ","R000.690","D","F","K","Z",2,2,"RO","H"," n/a ","E",7,3/4/2000,1555,926513839," imp. turn ","clear","day","dry"," obs. on rd. ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,0," dike or curb  beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," none  unk "," off road ","A unk ",1,1,,
10,120,"SJ","R006.510","D","F","J","Z",2,2,"RO","H"," n/a ","W",3,3/7/2000,1920,926513749," oth. viol. ","rain "," dark ","wet"," normal ","D"," sideswipe ",2," semi w/trailer ","W"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," change lanes ","A unk ",1,1,,
10,120,"SJ","R006.510","D","F","J","Z",2,2,"RO","H"," n/a ","W",3,3/7/2000,1920,926513749," oth. viol. ","rain "," dark ","wet"," normal ","D"," sideswipe ",2," car ","W"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.810","D","F","J","Z",2,2,"UO","H"," n/a ","E",5,3/9/2000,705,926513325," imp. turn ","rain ","day","wet"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,0," dike or curb  beyond shoulder drivers right "," roll-over beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," n/a  n/a "," speeding  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R006.390","D","F","Q","G",2,2,"RO","H"," n/a ","E",1,3/12/2000,745,926513325," imp. turn ","clear","day","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,0," dike or curb  beyond shoulder drivers right "," call box  beyond shoulder drivers right "," end of guardrail  beyond shoulder drivers right "," roll-over beyond shoulder drivers right "," none  unk "," change lanes ","A unk ",1,1,,
10,120,"SJ","R005.540","D","F","J","Z",2,2,"UI","H"," n/a ","W",3,3/14/2000,710,926508175," speeding ","clear","day","dry"," other ","A"," rear-end ",2," pickup ","W"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," inattention  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R005.540","D","F","J","Z",2,2,"UI","H"," n/a ","W",3,3/14/2000,710,926508175," speeding ","clear","day","dry"," other ","A"," rear-end ",2," car ","W"," on sr. "," unk ",0,0,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R001.160","D","F","K","Z",2,2,"RO","H"," n/a ","E",3,3/21/2000,600,926509277," imp. turn ","clear","day","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,1," over embankment  beyond shoulder drivers right "," roll-over beyond shoulder drivers right "," other obj off rd  beyond shoulder drivers right "," fence  beyond shoulder drivers right "," none  unk "," off road ","A unk ",1,,1,
10,120,"SJ","R002.720","D","F","J","Z",2,2,"RO","H"," n/a ","W",5,3/23/2000,750,926508175," oth. viol. ","clear","day","dry"," normal ","D"," rollover ",3," semi ","W"," on sr. "," unk ",0,1," n/a  n/a "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","G unk ",1,,1,
10,120,"SJ","R002.720","D","F","J","Z",2,2,"RO","H"," n/a ","W",5,3/23/2000,750,926508175," oth. viol. ","clear","day","dry"," normal ","D"," rollover ",3," car ","W"," on sr. "," unk ",0,1," roll-over left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R002.720","D","F","J","Z",2,2,"RO","H"," n/a ","W",5,3/23/2000,750,926508175," oth. viol. ","clear","day","dry"," normal ","D"," rollover ",3," car ","W"," on sr. "," unk ",0,0," n/a  n/a ","V4 left lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R002.720","D","F","J","Z",2,2,"RO","H"," n/a ","W",5,3/23/2000,750,926508175," oth. viol. ","clear","day","dry"," normal ","D"," rollover ",3," spilled load "," unk "," on sr. "," unk ",0,0," n/a  n/a ","V3 left lane "," n/a  n/a "," n/a  n/a "," unk "," other "," unk ",,,,
10,120,"SJ","R001.360","D","F","J","Z",2,2,"RO","H"," n/a ","W",1,3/26/2000,1915,926513839," imp. turn ","clear"," dark ","dry"," normal ","D"," hit obj. ",1," car ","W"," on sr. "," unk ",0,2," bridge app. guardrail  beyond shoulder drivers left "," side of bridge  beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," n/a  n/a "," none  unk "," off road ","A unk ",1,,1,
10,120,"SJ","R001.189","D","F","K","Z",2,2,"RO","R",3,"W",2,3/27/2000,2305,926514144," speeding ","clear"," dark w/lights ","dry"," normal ","D"," hit obj. ",1," car ","S"," not on sr "," unk ",0,2," light or signal pole  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," inattention  unk "," off road ","A unk ",1,,1,
10,120,"SJ","R000.700","D","F","K","Z",2,2,"RO","H"," n/a ","E",1,4/2/2000,1805,926514292," oth. viol. ","clear","day","dry"," normal ","D"," sideswipe ",2," semi ","E"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," change lanes ","A unk ",1,1,,
10,120,"SJ","R000.700","D","F","K","Z",2,2,"RO","H"," n/a ","E",1,4/2/2000,1805,926514292," oth. viol. ","clear","day","dry"," normal ","D"," sideswipe ",2," car ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R006.510","D","F","J","Z",2,2,"RO","H"," n/a ","E",2,4/3/2000,1550,926513325," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," pickup ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," slowing, stopping ","A unk ",1,,1,
10,120,"SJ","R006.510","D","F","J","Z",2,2,"RO","H"," n/a ","E",2,4/3/2000,1550,926513325," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,1,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",,,,
10,120,"SJ","R003.081","D","F","J","Z",2,2,"UO","R",4,"W",3,4/4/2000,1725,390301608," no yield ","clear","day","dry"," normal ","A"," t-bone ",2," car ","W"," not on sr "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," inattention  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R003.081","D","F","J","Z",2,2,"UO","R",4,"W",3,4/4/2000,1725,390301608," no yield ","clear","day","dry"," normal ","A"," t-bone ",2," motorcycle ","S"," on sr. "," unk ",0,1,"V1 right lane "," roll-over right lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.250","D","F","J","Z",2,2,"UO","H"," n/a ","W",4,4/5/2000,2245,926513671," dui ","clear"," dark ","dry"," normal ","D"," hit obj. ",1," car ","W"," on sr. "," unk ",0,0," call box  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," imp. turn  unk "," other ","AE",1,1,,
10,120,"SJ","R005.760","D","F","J","Z",2,2,"UI","H"," n/a ","E",5,4/13/2000,1610,926514182," imp. turn ","cloudy","day","dry"," normal ","D"," sideswipe ",2," car ","E"," on sr. "," unk ",0,0,"V2 right shoulder "," n/a  n/a "," n/a  n/a "," n/a  n/a "," speeding  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R005.760","D","F","J","Z",2,2,"UI","H"," n/a ","E",5,4/13/2000,1610,926514182," imp. turn ","cloudy","day","dry"," normal ","D"," sideswipe ",2," car ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R001.370","D","F","J","Z",2,2,"RO","H"," n/a ","E",4,4/19/2000,930,926513711," speeding ","clear","day","dry"," const. ","D"," rear-end ",2," pickup ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R001.370","D","F","J","Z",2,2,"RO","H"," n/a ","E",4,4/19/2000,930,926513711," speeding ","clear","day","dry"," const. ","D"," rear-end ",2," semi w/trailer ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",,,,
10,120,"SJ","R001.450","D","F","J","Z",2,2,"RO","H"," n/a ","E",5,4/20/2000,955,926511055," speeding ","clear","day","dry"," const. ","A"," rear-end ",2," semi w/trailer ","E"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," stopped ","A unk ",1,1,,
10,120,"SJ","R001.450","D","F","J","Z",2,2,"RO","H"," n/a ","E",5,4/20/2000,955,926511055," speeding ","clear","day","dry"," const. ","A"," rear-end ",2," semi w/trailer ","E"," on sr. "," unk ",0,0,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",,,,
10,120,"SJ","R001.430","D","F","J","Z",2,2,"RO","H"," n/a ","W",1,4/23/2000,145,926514579," imp. turn ","clear"," dark w/lights ","dry"," normal ","D"," hit obj. ",1," car ","W"," on sr. "," unk ",0,0," traffic sign/sign post  other "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," off road ","A unk ",1,1,,
10,120,"SJ","R004.087","D","F","J","Z",2,2,"UO","R",4,"E",1,4/30/2000,1340,390301741," no yield ","clear","day","dry"," normal ","A"," t-bone ",2," car ","E"," on sr. "," unk ",0,2,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","C unk ",1,,1,
10,120,"SJ","R004.087","D","F","J","Z",2,2,"UO","R",4,"E",1,4/30/2000,1340,390301741," no yield ","clear","day","dry"," normal ","A"," t-bone ",2," car ","S"," not on sr "," unk ",0,1,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," unk "," straight ","A unk ",,,,
10,120,"SJ","R005.567","D","F","J","Z",2,2,"UI","R",2,"W",3,5/2/2000,1355,926513960," imp. turn ","clear","day","dry"," normal ","D"," hit obj. ",1," car ","W"," on sr. "," unk ",0,0," cut slope, embankment  beyond shoulder drivers right "," fence  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," inattention  unk "," other ","A unk ",1,1,,
10,120,"SJ","R003.910","D","F","J","Z",2,2,"UO","H"," n/a ","W",4,5/3/2000,835,926513955," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," pickup ","W"," on sr. "," unk ",0,1,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",1,,1,
10,120,"SJ","R003.910","D","F","J","Z",2,2,"UO","H"," n/a ","W",4,5/3/2000,835,926513955," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," car ","W"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.810","D","F","J","Z",2,2,"UO","H"," n/a ","W",5,5/11/2000,1810,926513749," oth. viol. ","clear","day","dry"," normal ","D"," rear-end ",2," pickup ","W"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," passing ","G unk ",1,1,,
10,120,"SJ","R005.810","D","F","J","Z",2,2,"UO","H"," n/a ","W",5,5/11/2000,1810,926513749," oth. viol. ","clear","day","dry"," normal ","D"," rear-end ",2," car ","W"," on sr. "," unk ",0,0,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R004.810","D","F","J","Z",2,2,"UO","H"," n/a ","W",2,5/22/2000,900,926509277," imp. turn ","clear","day","dry"," normal ","D"," rollover ",1," car ","W"," on sr. "," unk ",0,1," roll-over beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," off road ","A unk ",1,,1,
10,120,"SJ","R005.740","D","F","J","Z",2,2,"UI","H"," n/a ","E",2,5/22/2000,1615,926514749," imp. turn ","clear","day","dry"," normal ","D"," rollover ",1," pickup ","E"," on sr. "," unk ",0,1," roll-over beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," fence  beyond shoulder drivers right "," n/a  n/a "," none  unk "," other ","A unk ",1,,1,
10,120,"SJ","R001.188","D","F","K","Z",2,2,"RO","R",4,"E",4,5/24/2000,1845,926514749," dui ","clear","day","dry"," normal ","A"," t-bone ",2," car ","E"," on sr. "," unk ",0,1,"V2 right lane "," roll-over right lane "," n/a  n/a "," n/a  n/a "," other viol.  unk "," straight ","B unk ",1,,1,
10,120,"SJ","R001.188","D","F","K","Z",2,2,"RO","R",4,"E",4,5/24/2000,1845,926514749," dui ","clear","day","dry"," normal ","A"," t-bone ",2," car ","S"," not on sr "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R000.930","D","F","K","Z",2,2,"RO","H"," n/a ","E",7,5/27/2000,705,926513338," dui ","clear","day","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,0," dike or curb  beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," imp. turn  unk "," off road ","B unk ",1,1,,
10,120,"SJ","R004.810","D","F","J","Z",2,2,"UO","H"," n/a ","E",3,5/30/2000,1610,926513749," imp. turn ","clear","day","dry"," normal ","D"," hit obj. ",1," pickup ","E"," on sr. "," unk ",0,0," call box  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," other ","A unk ",1,1,,
10,120,"SJ","R003.081","D","F","J","Z",2,2,"UO","R",2,"W",4,5/31/2000,947,390301367," speeding ","clear","day","dry"," normal ","D"," rollover ",1," motorcycle ","S"," on sr. "," unk ",0,1," roll-over beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," on/off ramp  unk "," right turn ","A unk ",1,,1,
10,120,"SJ","R002.720","D","F","J","Z",2,2,"RO","H"," n/a ","W",5,6/8/2000,905,926513338," tailgating ","cloudy","day","dry"," normal ","D"," hit obj. ",2," car ","W"," on sr. "," unk ",0,0," n/a  n/a ","V3 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R002.720","D","F","J","Z",2,2,"RO","H"," n/a ","W",5,6/8/2000,905,926513338," tailgating ","cloudy","day","dry"," normal ","D"," hit obj. ",2," pickup ","W"," on sr. "," unk ",0,0," other obj. on rd.  left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R002.720","D","F","J","Z",2,2,"RO","H"," n/a ","W",5,6/8/2000,905,926513338," tailgating ","cloudy","day","dry"," normal ","D"," hit obj. ",2," other non-veh. ","W"," on sr. "," unk ",0,0," n/a  n/a ","V1 right lane "," n/a  n/a "," n/a  n/a "," unk "," other "," unk ",,,,
10,120,"SJ","R005.880","D","F","J","Z",2,2,"UO","H"," n/a ","E",6,6/9/2000,1735,926513843," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R005.880","D","F","J","Z",2,2,"UO","H"," n/a ","E",6,6/9/2000,1735,926513843," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V1 right lane "," call box  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," imp. turn  stop & go traffic "," straight ","A unk ",,,,
10,120,"SJ","R000.690","D","F","K","Z",2,2,"RO","H"," n/a ","W",3,6/13/2000,640,926511044," speeding ","clear","day","dry"," normal ","D"," rear-end ",5," car ","W"," on sr. "," unk ",0,0," n/a  n/a ","V2 left lane "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," slowing, stopping ","A unk ",1,1,,
10,120,"SJ","R000.690","D","F","K","Z",2,2,"RO","H"," n/a ","W",3,6/13/2000,640,926511044," speeding ","clear","day","dry"," normal ","D"," rear-end ",5," pickup ","W"," on sr. "," unk ",0,0," n/a  n/a ","V3 int. lanes ","V1 left lane "," n/a  n/a "," stop & go traffic  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R000.690","D","F","K","Z",2,2,"RO","H"," n/a ","W",3,6/13/2000,640,926511044," speeding ","clear","day","dry"," normal ","D"," rear-end ",5," car ","W"," on sr. "," unk ",0,0,"V4 left lane ","V2 left lane "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R000.690","D","F","K","Z",2,2,"RO","H"," n/a ","W",3,6/13/2000,640,926511044," speeding ","clear","day","dry"," normal ","D"," rear-end ",5," car ","W"," on sr. "," unk ",0,0,"V3 left lane ","V5 left lane "," n/a  n/a "," n/a  n/a "," tailgating  stop & go traffic "," straight ","A unk ",,,,
